strategy,auxiliary_target_count,subset_replicate,shots,held_cell,held_target_ids,auxiliary_target_ids
cross_cell_2,2,18,128,zz_r1_d6,MNIST_QNN_zz_r1_d6_s43;MNIST_QNN_zz_r1_d6_s44;MNIST_QNN_zz_r1_d6_s45,MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_z_r1_d6_s45
cross_cell_2,2,18,128,zz_r5_d6,MNIST_QNN_zz_r5_d6_s43;MNIST_QNN_zz_r5_d6_s44;MNIST_QNN_zz_r5_d6_s45,MNIST_QNN_z_r1_d6_s43;MNIST_QNN_zz_r1_d6_s44
cross_cell_2,2,19,128,eff_su2_r1_d2,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_eff_su2_r1_d2_s45,MNIST_QNN_zz_r1_d6_s45;MNIST_QNN_zz_r5_d6_s43
cross_cell_2,2,19,128,eff_su2_r5_d2,MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_eff_su2_r5_d2_s45,MNIST_QNN_zz_r1_d6_s43;MNIST_QNN_zz_r1_d6_s44
cross_cell_2,2,19,128,z_r1_d6,MNIST_QNN_z_r1_d6_s43;MNIST_QNN_z_r1_d6_s44;MNIST_QNN_z_r1_d6_s45,MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_eff_su2_r5_d2_s45
cross_cell_2,2,19,128,zz_r1_d6,MNIST_QNN_zz_r1_d6_s43;MNIST_QNN_zz_r1_d6_s44;MNIST_QNN_zz_r1_d6_s45,MNIST_QNN_zz_r5_d6_s43;MNIST_QNN_zz_r5_d6_s45
cross_cell_2,2,19,128,zz_r5_d6,MNIST_QNN_zz_r5_d6_s43;MNIST_QNN_zz_r5_d6_s44;MNIST_QNN_zz_r5_d6_s45,MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_eff_su2_r1_d2_s45
cross_cell_2,2,20,128,eff_su2_r1_d2,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_eff_su2_r1_d2_s45,MNIST_QNN_eff_su2_r5_d2_s45;MNIST_QNN_zz_r1_d6_s43
cross_cell_2,2,20,128,eff_su2_r5_d2,MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_eff_su2_r5_d2_s45,MNIST_QNN_z_r1_d6_s45;MNIST_QNN_zz_r5_d6_s43
cross_cell_2,2,20,128,z_r1_d6,MNIST_QNN_z_r1_d6_s43;MNIST_QNN_z_r1_d6_s44;MNIST_QNN_z_r1_d6_s45,MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_zz_r5_d6_s43
cross_cell_2,2,20,128,zz_r1_d6,MNIST_QNN_zz_r1_d6_s43;MNIST_QNN_zz_r1_d6_s44;MNIST_QNN_zz_r1_d6_s45,MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_zz_r5_d6_s43
cross_cell_2,2,20,128,zz_r5_d6,MNIST_QNN_zz_r5_d6_s43;MNIST_QNN_zz_r5_d6_s44;MNIST_QNN_zz_r5_d6_s45,MNIST_QNN_eff_su2_r1_d2_s45;MNIST_QNN_z_r1_d6_s43
cross_cell_2,2,21,128,eff_su2_r1_d2,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_eff_su2_r1_d2_s45,MNIST_QNN_zz_r1_d6_s43;MNIST_QNN_zz_r1_d6_s45
cross_cell_2,2,21,128,eff_su2_r5_d2,MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_eff_su2_r5_d2_s45,MNIST_QNN_z_r1_d6_s43;MNIST_QNN_z_r1_d6_s45
cross_cell_2,2,21,128,z_r1_d6,MNIST_QNN_z_r1_d6_s43;MNIST_QNN_z_r1_d6_s44;MNIST_QNN_z_r1_d6_s45,MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_zz_r1_d6_s43
cross_cell_2,2,21,128,zz_r1_d6,MNIST_QNN_zz_r1_d6_s43;MNIST_QNN_zz_r1_d6_s44;MNIST_QNN_zz_r1_d6_s45,MNIST_QNN_eff_su2_r5_d2_s45;MNIST_QNN_zz_r5_d6_s44
cross_cell_2,2,21,128,zz_r5_d6,MNIST_QNN_zz_r5_d6_s43;MNIST_QNN_zz_r5_d6_s44;MNIST_QNN_zz_r5_d6_s45,MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_zz_r1_d6_s43
cross_cell_2,2,22,128,eff_su2_r1_d2,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_eff_su2_r1_d2_s45,MNIST_QNN_zz_r1_d6_s44;MNIST_QNN_zz_r5_d6_s43
cross_cell_2,2,22,128,eff_su2_r5_d2,MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_eff_su2_r5_d2_s45,MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_zz_r5_d6_s43
cross_cell_2,2,22,128,z_r1_d6,MNIST_QNN_z_r1_d6_s43;MNIST_QNN_z_r1_d6_s44;MNIST_QNN_z_r1_d6_s45,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_eff_su2_r1_d2_s45
cross_cell_2,2,22,128,zz_r1_d6,MNIST_QNN_zz_r1_d6_s43;MNIST_QNN_zz_r1_d6_s44;MNIST_QNN_zz_r1_d6_s45,MNIST_QNN_eff_su2_r1_d2_s45;MNIST_QNN_z_r1_d6_s43
cross_cell_2,2,22,128,zz_r5_d6,MNIST_QNN_zz_r5_d6_s43;MNIST_QNN_zz_r5_d6_s44;MNIST_QNN_zz_r5_d6_s45,MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_z_r1_d6_s45
cross_cell_2,2,23,128,eff_su2_r1_d2,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_eff_su2_r1_d2_s45,MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_zz_r1_d6_s45
cross_cell_2,2,23,128,eff_su2_r5_d2,MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_eff_su2_r5_d2_s45,MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_zz_r5_d6_s44
cross_cell_2,2,23,128,z_r1_d6,MNIST_QNN_z_r1_d6_s43;MNIST_QNN_z_r1_d6_s44;MNIST_QNN_z_r1_d6_s45,MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_zz_r1_d6_s45
cross_cell_2,2,23,128,zz_r1_d6,MNIST_QNN_zz_r1_d6_s43;MNIST_QNN_zz_r1_d6_s44;MNIST_QNN_zz_r1_d6_s45,MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_zz_r5_d6_s45
cross_cell_2,2,23,128,zz_r5_d6,MNIST_QNN_zz_r5_d6_s43;MNIST_QNN_zz_r5_d6_s44;MNIST_QNN_zz_r5_d6_s45,MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_zz_r1_d6_s45
cross_cell_2,2,24,128,eff_su2_r1_d2,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_eff_su2_r1_d2_s45,MNIST_QNN_zz_r1_d6_s43;MNIST_QNN_zz_r5_d6_s43
cross_cell_2,2,24,128,eff_su2_r5_d2,MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_eff_su2_r5_d2_s45,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_zz_r1_d6_s44
cross_cell_2,2,24,128,z_r1_d6,MNIST_QNN_z_r1_d6_s43;MNIST_QNN_z_r1_d6_s44;MNIST_QNN_z_r1_d6_s45,MNIST_QNN_eff_su2_r1_d2_s45;MNIST_QNN_zz_r1_d6_s44
cross_cell_2,2,24,128,zz_r1_d6,MNIST_QNN_zz_r1_d6_s43;MNIST_QNN_zz_r1_d6_s44;MNIST_QNN_zz_r1_d6_s45,MNIST_QNN_zz_r5_d6_s44;MNIST_QNN_zz_r5_d6_s45
cross_cell_2,2,24,128,zz_r5_d6,MNIST_QNN_zz_r5_d6_s43;MNIST_QNN_zz_r5_d6_s44;MNIST_QNN_zz_r5_d6_s45,MNIST_QNN_eff_su2_r5_d2_s45;MNIST_QNN_z_r1_d6_s45
cross_cell_2,2,25,128,eff_su2_r1_d2,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_eff_su2_r1_d2_s45,MNIST_QNN_zz_r1_d6_s43;MNIST_QNN_zz_r1_d6_s44
cross_cell_2,2,25,128,eff_su2_r5_d2,MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_eff_su2_r5_d2_s45,MNIST_QNN_zz_r1_d6_s43;MNIST_QNN_zz_r5_d6_s43
cross_cell_2,2,25,128,z_r1_d6,MNIST_QNN_z_r1_d6_s43;MNIST_QNN_z_r1_d6_s44;MNIST_QNN_z_r1_d6_s45,MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_zz_r1_d6_s45
cross_cell_2,2,25,128,zz_r1_d6,MNIST_QNN_zz_r1_d6_s43;MNIST_QNN_zz_r1_d6_s44;MNIST_QNN_zz_r1_d6_s45,MNIST_QNN_eff_su2_r5_d2_s45;MNIST_QNN_zz_r5_d6_s43
cross_cell_2,2,25,128,zz_r5_d6,MNIST_QNN_zz_r5_d6_s43;MNIST_QNN_zz_r5_d6_s44;MNIST_QNN_zz_r5_d6_s45,MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_zz_r1_d6_s43
cross_cell_2,2,26,128,eff_su2_r1_d2,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_eff_su2_r1_d2_s45,MNIST_QNN_zz_r1_d6_s43;MNIST_QNN_zz_r5_d6_s45
cross_cell_2,2,26,128,eff_su2_r5_d2,MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_eff_su2_r5_d2_s45,MNIST_QNN_z_r1_d6_s45;MNIST_QNN_zz_r1_d6_s45
cross_cell_2,2,26,128,z_r1_d6,MNIST_QNN_z_r1_d6_s43;MNIST_QNN_z_r1_d6_s44;MNIST_QNN_z_r1_d6_s45,MNIST_QNN_zz_r5_d6_s44;MNIST_QNN_zz_r5_d6_s45
cross_cell_2,2,26,128,zz_r1_d6,MNIST_QNN_zz_r1_d6_s43;MNIST_QNN_zz_r1_d6_s44;MNIST_QNN_zz_r1_d6_s45,MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_eff_su2_r1_d2_s45
cross_cell_2,2,26,128,zz_r5_d6,MNIST_QNN_zz_r5_d6_s43;MNIST_QNN_zz_r5_d6_s44;MNIST_QNN_zz_r5_d6_s45,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_eff_su2_r5_d2_s44
cross_cell_2,2,27,128,eff_su2_r1_d2,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_eff_su2_r1_d2_s45,MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_z_r1_d6_s45
cross_cell_2,2,27,128,eff_su2_r5_d2,MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_eff_su2_r5_d2_s45,MNIST_QNN_z_r1_d6_s45;MNIST_QNN_zz_r1_d6_s43
cross_cell_2,2,27,128,z_r1_d6,MNIST_QNN_z_r1_d6_s43;MNIST_QNN_z_r1_d6_s44;MNIST_QNN_z_r1_d6_s45,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_eff_su2_r5_d2_s44
cross_cell_2,2,27,128,zz_r1_d6,MNIST_QNN_zz_r1_d6_s43;MNIST_QNN_zz_r1_d6_s44;MNIST_QNN_zz_r1_d6_s45,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_z_r1_d6_s43
cross_cell_2,2,27,128,zz_r5_d6,MNIST_QNN_zz_r5_d6_s43;MNIST_QNN_zz_r5_d6_s44;MNIST_QNN_zz_r5_d6_s45,MNIST_QNN_eff_su2_r1_d2_s45;MNIST_QNN_zz_r1_d6_s43
cross_cell_2,2,28,128,eff_su2_r1_d2,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_eff_su2_r1_d2_s45,MNIST_QNN_z_r1_d6_s43;MNIST_QNN_zz_r5_d6_s43
cross_cell_2,2,28,128,eff_su2_r5_d2,MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_eff_su2_r5_d2_s45,MNIST_QNN_zz_r1_d6_s45;MNIST_QNN_zz_r5_d6_s44
cross_cell_2,2,28,128,z_r1_d6,MNIST_QNN_z_r1_d6_s43;MNIST_QNN_z_r1_d6_s44;MNIST_QNN_z_r1_d6_s45,MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_eff_su2_r5_d2_s44
cross_cell_2,2,28,128,zz_r1_d6,MNIST_QNN_zz_r1_d6_s43;MNIST_QNN_zz_r1_d6_s44;MNIST_QNN_zz_r1_d6_s45,MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_zz_r5_d6_s44
cross_cell_2,2,28,128,zz_r5_d6,MNIST_QNN_zz_r5_d6_s43;MNIST_QNN_zz_r5_d6_s44;MNIST_QNN_zz_r5_d6_s45,MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_z_r1_d6_s43
cross_cell_2,2,29,128,eff_su2_r1_d2,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_eff_su2_r1_d2_s45,MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_zz_r5_d6_s43
cross_cell_2,2,29,128,eff_su2_r5_d2,MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_eff_su2_r5_d2_s45,MNIST_QNN_z_r1_d6_s44;MNIST_QNN_z_r1_d6_s45
cross_cell_2,2,29,128,z_r1_d6,MNIST_QNN_z_r1_d6_s43;MNIST_QNN_z_r1_d6_s44;MNIST_QNN_z_r1_d6_s45,MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_zz_r1_d6_s44
cross_cell_2,2,29,128,zz_r1_d6,MNIST_QNN_zz_r1_d6_s43;MNIST_QNN_zz_r1_d6_s44;MNIST_QNN_zz_r1_d6_s45,MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_eff_su2_r5_d2_s44
cross_cell_2,2,29,128,zz_r5_d6,MNIST_QNN_zz_r5_d6_s43;MNIST_QNN_zz_r5_d6_s44;MNIST_QNN_zz_r5_d6_s45,MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_z_r1_d6_s45
cross_cell_2,2,30,128,eff_su2_r1_d2,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_eff_su2_r1_d2_s45,MNIST_QNN_z_r1_d6_s45;MNIST_QNN_zz_r5_d6_s44
cross_cell_2,2,30,128,eff_su2_r5_d2,MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_eff_su2_r5_d2_s45,MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_z_r1_d6_s44
cross_cell_2,2,30,128,z_r1_d6,MNIST_QNN_z_r1_d6_s43;MNIST_QNN_z_r1_d6_s44;MNIST_QNN_z_r1_d6_s45,MNIST_QNN_eff_su2_r5_d2_s45;MNIST_QNN_zz_r1_d6_s44
cross_cell_2,2,30,128,zz_r1_d6,MNIST_QNN_zz_r1_d6_s43;MNIST_QNN_zz_r1_d6_s44;MNIST_QNN_zz_r1_d6_s45,MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_eff_su2_r5_d2_s45
cross_cell_2,2,30,128,zz_r5_d6,MNIST_QNN_zz_r5_d6_s43;MNIST_QNN_zz_r5_d6_s44;MNIST_QNN_zz_r5_d6_s45,MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_eff_su2_r5_d2_s45
cross_cell_2,2,31,128,eff_su2_r1_d2,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_eff_su2_r1_d2_s45,MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_zz_r1_d6_s45
cross_cell_2,2,31,128,eff_su2_r5_d2,MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_eff_su2_r5_d2_s45,MNIST_QNN_zz_r1_d6_s43;MNIST_QNN_zz_r5_d6_s44
cross_cell_2,2,31,128,z_r1_d6,MNIST_QNN_z_r1_d6_s43;MNIST_QNN_z_r1_d6_s44;MNIST_QNN_z_r1_d6_s45,MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_zz_r5_d6_s43
cross_cell_2,2,31,128,zz_r1_d6,MNIST_QNN_zz_r1_d6_s43;MNIST_QNN_zz_r1_d6_s44;MNIST_QNN_zz_r1_d6_s45,MNIST_QNN_z_r1_d6_s43;MNIST_QNN_zz_r5_d6_s45
cross_cell_2,2,31,128,zz_r5_d6,MNIST_QNN_zz_r5_d6_s43;MNIST_QNN_zz_r5_d6_s44;MNIST_QNN_zz_r5_d6_s45,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_zz_r1_d6_s44
cross_cell_2,2,32,128,eff_su2_r1_d2,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_eff_su2_r1_d2_s45,MNIST_QNN_z_r1_d6_s45;MNIST_QNN_zz_r1_d6_s43
cross_cell_2,2,32,128,eff_su2_r5_d2,MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_eff_su2_r5_d2_s45,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_z_r1_d6_s45
cross_cell_2,2,32,128,z_r1_d6,MNIST_QNN_z_r1_d6_s43;MNIST_QNN_z_r1_d6_s44;MNIST_QNN_z_r1_d6_s45,MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_eff_su2_r5_d2_s45
cross_cell_2,2,32,128,zz_r1_d6,MNIST_QNN_zz_r1_d6_s43;MNIST_QNN_zz_r1_d6_s44;MNIST_QNN_zz_r1_d6_s45,MNIST_QNN_eff_su2_r5_d2_s45;MNIST_QNN_z_r1_d6_s44
cross_cell_2,2,32,128,zz_r5_d6,MNIST_QNN_zz_r5_d6_s43;MNIST_QNN_zz_r5_d6_s44;MNIST_QNN_zz_r5_d6_s45,MNIST_QNN_eff_su2_r1_d2_s45;MNIST_QNN_z_r1_d6_s44
cross_cell_2,2,33,128,eff_su2_r1_d2,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_eff_su2_r1_d2_s45,MNIST_QNN_z_r1_d6_s43;MNIST_QNN_z_r1_d6_s45
cross_cell_2,2,33,128,eff_su2_r5_d2,MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_eff_su2_r5_d2_s45,MNIST_QNN_z_r1_d6_s43;MNIST_QNN_zz_r1_d6_s43
cross_cell_2,2,33,128,z_r1_d6,MNIST_QNN_z_r1_d6_s43;MNIST_QNN_z_r1_d6_s44;MNIST_QNN_z_r1_d6_s45,MNIST_QNN_eff_su2_r5_d2_s45;MNIST_QNN_zz_r1_d6_s45
cross_cell_2,2,33,128,zz_r1_d6,MNIST_QNN_zz_r1_d6_s43;MNIST_QNN_zz_r1_d6_s44;MNIST_QNN_zz_r1_d6_s45,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_zz_r5_d6_s45
cross_cell_2,2,33,128,zz_r5_d6,MNIST_QNN_zz_r5_d6_s43;MNIST_QNN_zz_r5_d6_s44;MNIST_QNN_zz_r5_d6_s45,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_zz_r1_d6_s43
cross_cell_2,2,34,128,eff_su2_r1_d2,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_eff_su2_r1_d2_s45,MNIST_QNN_z_r1_d6_s45;MNIST_QNN_zz_r1_d6_s45
cross_cell_2,2,34,128,eff_su2_r5_d2,MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_eff_su2_r5_d2_s45,MNIST_QNN_zz_r1_d6_s44;MNIST_QNN_zz_r1_d6_s45
cross_cell_2,2,34,128,z_r1_d6,MNIST_QNN_z_r1_d6_s43;MNIST_QNN_z_r1_d6_s44;MNIST_QNN_z_r1_d6_s45,MNIST_QNN_eff_su2_r1_d2_s45;MNIST_QNN_eff_su2_r5_d2_s45
cross_cell_2,2,34,128,zz_r1_d6,MNIST_QNN_zz_r1_d6_s43;MNIST_QNN_zz_r1_d6_s44;MNIST_QNN_zz_r1_d6_s45,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_z_r1_d6_s44
cross_cell_2,2,34,128,zz_r5_d6,MNIST_QNN_zz_r5_d6_s43;MNIST_QNN_zz_r5_d6_s44;MNIST_QNN_zz_r5_d6_s45,MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_z_r1_d6_s45
cross_cell_2,2,35,128,eff_su2_r1_d2,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_eff_su2_r1_d2_s45,MNIST_QNN_zz_r1_d6_s44;MNIST_QNN_zz_r1_d6_s45
cross_cell_2,2,35,128,eff_su2_r5_d2,MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_eff_su2_r5_d2_s45,MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_z_r1_d6_s43
cross_cell_2,2,35,128,z_r1_d6,MNIST_QNN_z_r1_d6_s43;MNIST_QNN_z_r1_d6_s44;MNIST_QNN_z_r1_d6_s45,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_zz_r1_d6_s43
cross_cell_2,2,35,128,zz_r1_d6,MNIST_QNN_zz_r1_d6_s43;MNIST_QNN_zz_r1_d6_s44;MNIST_QNN_zz_r1_d6_s45,MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_eff_su2_r5_d2_s45
cross_cell_2,2,35,128,zz_r5_d6,MNIST_QNN_zz_r5_d6_s43;MNIST_QNN_zz_r5_d6_s44;MNIST_QNN_zz_r5_d6_s45,MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_zz_r1_d6_s44
cross_cell_2,2,36,128,eff_su2_r1_d2,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_eff_su2_r1_d2_s45,MNIST_QNN_eff_su2_r5_d2_s45;MNIST_QNN_zz_r1_d6_s45
cross_cell_2,2,36,128,eff_su2_r5_d2,MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_eff_su2_r5_d2_s45,MNIST_QNN_zz_r1_d6_s44;MNIST_QNN_zz_r5_d6_s43
cross_cell_2,2,36,128,z_r1_d6,MNIST_QNN_z_r1_d6_s43;MNIST_QNN_z_r1_d6_s44;MNIST_QNN_z_r1_d6_s45,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_zz_r5_d6_s43
cross_cell_2,2,36,128,zz_r1_d6,MNIST_QNN_zz_r1_d6_s43;MNIST_QNN_zz_r1_d6_s44;MNIST_QNN_zz_r1_d6_s45,MNIST_QNN_eff_su2_r1_d2_s45;MNIST_QNN_z_r1_d6_s44
cross_cell_2,2,36,128,zz_r5_d6,MNIST_QNN_zz_r5_d6_s43;MNIST_QNN_zz_r5_d6_s44;MNIST_QNN_zz_r5_d6_s45,MNIST_QNN_z_r1_d6_s44;MNIST_QNN_zz_r1_d6_s45
cross_cell_2,2,37,128,eff_su2_r1_d2,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_eff_su2_r1_d2_s45,MNIST_QNN_zz_r1_d6_s45;MNIST_QNN_zz_r5_d6_s44
cross_cell_2,2,37,128,eff_su2_r5_d2,MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_eff_su2_r5_d2_s45,MNIST_QNN_zz_r1_d6_s45;MNIST_QNN_zz_r5_d6_s43
cross_cell_2,2,37,128,z_r1_d6,MNIST_QNN_z_r1_d6_s43;MNIST_QNN_z_r1_d6_s44;MNIST_QNN_z_r1_d6_s45,MNIST_QNN_eff_su2_r1_d2_s45;MNIST_QNN_zz_r5_d6_s43
cross_cell_2,2,37,128,zz_r1_d6,MNIST_QNN_zz_r1_d6_s43;MNIST_QNN_zz_r1_d6_s44;MNIST_QNN_zz_r1_d6_s45,MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_eff_su2_r5_d2_s45
cross_cell_2,2,37,128,zz_r5_d6,MNIST_QNN_zz_r5_d6_s43;MNIST_QNN_zz_r5_d6_s44;MNIST_QNN_zz_r5_d6_s45,MNIST_QNN_eff_su2_r1_d2_s45;MNIST_QNN_eff_su2_r5_d2_s45
cross_cell_2,2,38,128,eff_su2_r1_d2,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_eff_su2_r1_d2_s45,MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_z_r1_d6_s43
cross_cell_2,2,38,128,eff_su2_r5_d2,MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_eff_su2_r5_d2_s45,MNIST_QNN_z_r1_d6_s43;MNIST_QNN_zz_r1_d6_s44
cross_cell_2,2,38,128,z_r1_d6,MNIST_QNN_z_r1_d6_s43;MNIST_QNN_z_r1_d6_s44;MNIST_QNN_z_r1_d6_s45,MNIST_QNN_eff_su2_r1_d2_s45;MNIST_QNN_eff_su2_r5_d2_s44
cross_cell_2,2,38,128,zz_r1_d6,MNIST_QNN_zz_r1_d6_s43;MNIST_QNN_zz_r1_d6_s44;MNIST_QNN_zz_r1_d6_s45,MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_zz_r5_d6_s43
cross_cell_2,2,38,128,zz_r5_d6,MNIST_QNN_zz_r5_d6_s43;MNIST_QNN_zz_r5_d6_s44;MNIST_QNN_zz_r5_d6_s45,MNIST_QNN_z_r1_d6_s45;MNIST_QNN_zz_r1_d6_s43
cross_cell_2,2,39,128,eff_su2_r1_d2,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_eff_su2_r1_d2_s45,MNIST_QNN_eff_su2_r5_d2_s45;MNIST_QNN_zz_r5_d6_s43
cross_cell_2,2,39,128,eff_su2_r5_d2,MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_eff_su2_r5_d2_s45,MNIST_QNN_z_r1_d6_s44;MNIST_QNN_zz_r1_d6_s44
